Source,BGC,SS_NoSpace,Edatopic,Special,Codes,New Zone,New SS,NewBGCSS,Action,Based on:,Date_Updated
USA_2019,BGwm_WA,BGwm_WA/Gg,A2,NA,NA,BGwm_WA,Gg,BGwm_WA/Gg,,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGwm_WA,BGwm_WA/Gg,B1,NA,NA,BGwm_WA,Gg,BGwm_WA/Gg,,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGwm_WA,BGwm_WA/Gg,B2,NA,NA,BGwm_WA,Gg,BGwm_WA/Gg,,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGwm_WA,BGwm_WA/Gg,B3,NA,NA,BGwm_WA,Gg,BGwm_WA/Gg,,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGwm_WA,BGwm_WA/Gg,B4,NA,NA,BGwm_WA,Gg,BGwm_WA/Gg,,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGwm_WA,BGwm_WA/Gg,C1,NA,NA,BGwm_WA,Gg,BGwm_WA/Gg,,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGwm_WA,BGwm_WA/Gg,C2,NA,NA,BGwm_WA,Gg,BGwm_WA/Gg,,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGwm_WA,BGwm_WA/Gg,C3,NA,NA,BGwm_WA,Gg,BGwm_WA/Gg,,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGwm_WA,BGwm_WA/Gg,C4,NA,NA,BGwm_WA,Gg,BGwm_WA/Gg,,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGwm_WA,BGwm_WA/Gg,D1,NA,NA,BGwm_WA,Gg,BGwm_WA/Gg,,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGwm_WA,BGwm_WA/Gg,D2,NA,NA,BGwm_WA,Gg,BGwm_WA/Gg,,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGwm_WA,BGwm_WA/Gg,D3,NA,NA,BGwm_WA,Gg,BGwm_WA/Gg,,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGwm_WA,BGwm_WA/Gg,D4,NA,NA,BGwm_WA,Gg,BGwm_WA/Gg,,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGxh_WA,BGxh_WA/110,B5,NA,NA,BGxh_WA,110,BGxh_WA/110,,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGxh_WA,BGxh_WA/110,C5,NA,NA,BGxh_WA,110,BGxh_WA/110,,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGxh_WA,BGxh_WA/110,D5,NA,NA,BGxh_WA,110,BGxh_WA/110,,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGxh_WA,BGxh_WA/110,E5,NA,NA,BGxh_WA,110,BGxh_WA/110,,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGxh_WA,BGxh_WA/111,B6,NA,NA,BGxh_WA,111,BGxh_WA/111,,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGxh_WA,BGxh_WA/111,C6,NA,NA,BGxh_WA,111,BGxh_WA/111,,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGxh_WA,BGxh_WA/111,D6,NA,NA,BGxh_WA,111,BGxh_WA/111,,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGxh_WA,BGxh_WA/111,E6,NA,NA,BGxh_WA,111,BGxh_WA/111,,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGxh_WA,BGxh_WA/Gg1,A1,NA,NA,BGxh_WA,Gg1,BGxh_WA/Gg1,added,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGxh_WA,BGxh_WA/Gg1,A2,NA,NA,BGxh_WA,Gg1,BGxh_WA/Gg1,added,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGxh_WA,BGxh_WA/Gg1,B1,NA,NA,BGxh_WA,Gg1,BGxh_WA/Gg1,added,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGxh_WA,BGxh_WA/Gg1,B2,NA,NA,BGxh_WA,Gg1,BGxh_WA/Gg1,added,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGxh_WA,BGxh_WA/Gg1,C1,NA,NA,BGxh_WA,Gg1,BGxh_WA/Gg1,added,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGxh_WA,BGxh_WA/Gg1,C2,NA,NA,BGxh_WA,Gg1,BGxh_WA/Gg1,added,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGxh_WA,BGxh_WA/Gg1,D1,NA,NA,BGxh_WA,Gg1,BGxh_WA/Gg1,added,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGxh_WA,BGxh_WA/Gg1,D2,NA,NA,BGxh_WA,Gg1,BGxh_WA/Gg1,added,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGxh_WA,BGxh_WA/Gg2,B3,NA,NA,BGxh_WA,Gg2,BGxh_WA/Gg2,added,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGxh_WA,BGxh_WA/Gg2,B4,NA,NA,BGxh_WA,Gg2,BGxh_WA/Gg2,added,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGxh_WA,BGxh_WA/Gg2,C3,NA,NA,BGxh_WA,Gg2,BGxh_WA/Gg2,added,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGxh_WA,BGxh_WA/Gg2,C4,NA,NA,BGxh_WA,Gg2,BGxh_WA/Gg2,added,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGxh_WA,BGxh_WA/Gg2,D3,NA,NA,BGxh_WA,Gg2,BGxh_WA/Gg2,added,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
USA_2019,BGxh_WA,BGxh_WA/Gg2,D4,NA,NA,BGxh_WA,Gg2,BGxh_WA/Gg2,added,BG_GBC_SGP_MGP_4Nov2019.xlsx,2019-11-26
BECv10,BGxh1,BGxh1/04,A2,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/04,A3,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/04,B2,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/04,B3,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/04,C2,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/04,C5,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/05,A4,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/05,A5,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/05,B4,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/05,B5,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/05,C4,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/05,C5,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/05,D4,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/05,D5,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/05,E4,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/05,E5,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/06,C5,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/06,C6,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/06,D5,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/06,D6,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/06,E5,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/06,E6,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/07,C6,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/07,C7,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/07,D6,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/07,D7,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/07,E6,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/07,E7,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/Gg,A0,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/Gg,A1,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/Gg,A2,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/Gg,A2,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/Gg,A3,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/Gg,A4,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/Gg,B0,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/Gg,B1,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/Gg,B2,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/Gg,B3,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/Gg,B4,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/Gg,C0,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/Gg,C1,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/Gg,C2,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/Gg,C3,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/Gg,C4,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/Gg,D1,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/Gg,D2,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/Gg,D3,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/Gg,D4,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/Gg,E3,NA,NA,,,,,,
BECv10,BGxh1,BGxh1/Gg,E4,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/01,A4,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/01,B3,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/01,B4,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/01,C3,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/01,C4,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/01,D3,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/01,D4,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/01,E3,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/01,E4,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/02,A0,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/02,A1,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/02,B0,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/02,B1,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/02,C0,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/02,C1,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/02,C2,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/03,A1,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/03,A2,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/03,B1,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/03,B2,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/03,C1,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/03,C2,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/04,A2,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/04,A3,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/04,B2,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/04,B3,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/04,C2,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/04,C3,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/05,A3,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/05,A4,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/05,B3,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/05,B4,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/05,C2,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/05,C3,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/05,C4,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/05,D2,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/05,D3,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/05,D4,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/06,C4,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/06,C5,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/06,D4,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/06,D5,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/06,E4,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/06,E5,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/07,C5,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/07,C6,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/07,D5,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/07,D6,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/07,E5,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/07,E6,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/08,C6,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/08,C7,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/08,D6,NonFor,NA,,,,,,
BECv10,BGxh2,BGxh2/08,D7,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/08,E6,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/08,E7,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gg,A0,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gg,A1,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gg,B0,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gg,B1,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gg,B2,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gg,C1,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gg,C2,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gg,D3,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gg,D4,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gs,B1,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gs,B2,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gs,B3,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gs,B4,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gs,C1,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gs,C2,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gs,C3,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gs,C4,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gs,C5,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gs,D1,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gs,D2,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gs,D3,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gs,D4,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gs,D5,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gs,E4,NA,NA,,,,,,
BECv10,BGxh2,BGxh2/Gs,E5,NA,NA,,,,,,
BECv10,BGxh3,BGxh3/110,C4,NA,NA,,,,,,
BECv10,BGxh3,BGxh3/110,C5,NA,NA,,,,,,
BECv10,BGxh3,BGxh3/110,D4,NA,NA,,,,,,
BECv10,BGxh3,BGxh3/110,D5,NA,NA,,,,,,
BECv10,BGxh3,BGxh3/111,C4,NA,NA,,,,,,
BECv10,BGxh3,BGxh3/111,C5,NA,NA,,,,,,
BECv10,BGxh3,BGxh3/111,D4,NA,NA,,,,,,
BECv10,BGxh3,BGxh3/111,D5,NA,NA,,,,,,
BECv10,BGxh3,BGxh3/112,D5,Fm,NA,,,,,,
BECv10,BGxh3,BGxh3/112,D6,Fm,NA,,,,,,
BECv10,BGxh3,BGxh3/113,C5,Fm,NA,,,,,,
BECv10,BGxh3,BGxh3/113,C6,Fm,NA,,,,,,
BECv10,BGxh3,BGxh3/Gg,B2,NA,NA,,,,,,
BECv10,BGxh3,BGxh3/Gg,B3,NA,NA,,,,,,
BECv10,BGxh3,BGxh3/Gg,B4,NA,NA,,,,,,
BECv10,BGxh3,BGxh3/Gg,C2,NA,NA,,,,,,
BECv10,BGxh3,BGxh3/Gg,C3,NA,NA,,,,,,
BECv10,BGxh3,BGxh3/Gg,C4,NA,NA,,,,,,
BECv10,BGxh3,BGxh3/Gg,C5,NA,NA,,,,,,
BECv10,BGxh3,BGxh3/Gg,D4,NA,NA,,,,,,
BECv10,BGxh3,BGxh3/Gg,D5,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/01,A2,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/01,A3,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/01,A4,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/01,B2,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/01,B3,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/01,B4,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/01,C2,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/01,C3,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/01,C4,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/01,D2,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/01,D3,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/01,D4,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/01,E3,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/01,E4,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/02,A0,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/02,A1,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/02,B0,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/02,B1,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/02,C0,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/02,C1,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/02,D0,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/02,D1,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/03,B1,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/03,C1,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/03,C2,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/03,D1,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/03,D2,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/03,E1,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/03,E2,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/04,A1,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/04,A2,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/04,A3,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/04,B1,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/04,B2,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/04,B3,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/04,C1,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/04,C2,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/04,C3,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/04,D2,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/04,D3,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/04,E2,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/04,E3,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/05,B4,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/05,C4,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/05,D4,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/06,C4,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/06,C5,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/06,D4,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/06,D5,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/06,E4,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/06,E5,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/07,C5,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/07,D5,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/07,E5,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/07,E6,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/08,C5,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/08,C6,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/08,C7,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/08,D5,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/08,D6,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/08,D7,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/08,E5,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/08,E6,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/09,C7,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/09,D6,NonFor,NA,,,,,,
BECv10,BGxw1,BGxw1/09,D7,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/09,E6,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/09,E7,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/Gg,A1,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/Gg,A2,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/Gg,B1,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/Gg,B2,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/Gg,B3,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/Gg,B4,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/Gg,C1,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/Gg,C2,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/Gg,C3,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/Gg,C4,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/Gg,D1,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/Gg,D2,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/Gg,D3,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/Gg,D4,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/Gg,E3,NA,NA,,,,,,
BECv10,BGxw1,BGxw1/Gg,E4,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/101,B4,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/101,C3,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/101,C4,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/101,D3,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/101,D4,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/110,C4,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/110,C5,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/110,D4,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/110,D5,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/111,C4,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/111,C5,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/111,D4,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/111,D5,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/112,E5,F,NA,,,,,,
BECv10,BGxw2,BGxw2/112,E6,F,NA,,,,,,
BECv10,BGxw2,BGxw2/113,C5,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/113,D5,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/114,C6,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/114,D5,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/114,D6,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/115,C5,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/115,C6,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/115,D5,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/115,D6,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/Gg,B2,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/Gg,B3,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/Gg,B4,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/Gg,C2,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/Gg,C3,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/Gg,C4,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/Gg,C5,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/Gg,D3,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/Gg,D4,NA,NA,,,,,,
BECv10,BGxw2,BGxw2/Gg,D5,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/a,A1,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/a,A2,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/a,A3,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/a,B1,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/a,B2,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/a,B3,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/a,C2,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/b,B3,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/b,B4,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/b,C3,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/b,C4,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/b,C5,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/b,D3,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/b,D4,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/b,D5,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/c,A4,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/c,A5,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/c,B3,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/c,B4,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/c,B5,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/c,C4,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/c,C5,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/d,A5,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/d,A6,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/d,B5,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/d,B6,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/d,C5,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/d,C6,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/e,C5,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/e,C6,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/e,D5,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/e,D6,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/e,E5,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/e,E6,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/f,A6,NA,NA,,,,,,
AB_2018,BSJPap,BSJPap/f,A7,NA,NA,,,,,,
